ID,adm2_src,adm2_name,adm1_src,adm1_name,adm0_src,adm0_name,2003_annual,2004_annual,2005_annual,2006_annual,2007_annual,2008_annual,2009_annual,2010_annual,2011_annual,2012_annual,2013_annual,2014_annual,2015_annual,2016_annual,2017_annual,2018_annual,2019_annual,2020_annual,2021_annual,2022_annual,2023_annual
537,TR039004,Kofcaz,TR039,Kirklareli,TUR,Turkey,9994.8,6164.58,6697.45,8899.84,7294.25,9838.28,5060.4400000000005,5453.76,11299.22,13959.450000000003,4864.03,7950.46,7559.69,6244.58,1542.35,9660.38,1343.88,13331.220000000001,11396.32,11242.890000000001,6679.76
538,TR039005,Luleburgaz,TR039,Kirklareli,TUR,Turkey,111534.30000000002,100230.77000000002,72342.16,112907.38,54316.24999999999,82039.44,68127.03,106188.56999999999,111877.31,113343.37000000001,106087.5,107036.59000000001,104313.23,104133.03,86826.23999999999,102493.70999999999,88483.45999999999,112436.28,100982.04,113055.08,51335.740000000005
539,TR039006,Pehlivankoy,TR039,Kirklareli,TUR,Turkey,6998.64,3191.6899999999996,4813.42,7620.2699999999995,5310.960000000001,2861.08,2121.7,4990.350000000001,8391.78,2220.8,6988.1500000000015,5351.0599999999995,9074.14,4147.139999999999,6879.110000000001,8534.7,4289.590000000001,7625.169999999999,8854.730000000001,6169.719999999999,3504.37
540,TR039007,Pinarhisar,TR039,Kirklareli,TUR,Turkey,33610.5,28927.5,19219.100000000002,31278.170000000002,14142.04,11444.380000000001,25181.26,28737.160000000003,33800.35,12772.18,6801.419999999999,33043.14,23740.58,31295.34,3350.18,27632.36,10342.06,31887.86,31937.789999999997,33097.21,31530.819999999996
541,TR039008,Vize,TR039,Kirklareli,TUR,Turkey,32836.6,30232.560000000005,18610.329999999998,26343.14,3595.9900000000002,8294.54,30496.31,30561.54,32746.829999999998,23631.49,18375.170000000002,32537.980000000003,20351.869999999995,31768.99,20793.670000000002,29209.14,30332.390000000003,32336.579999999994,31364.989999999998,32484.48,29511.520000000004
542,TR040001,Akcakent,TR040,Kirsehir,TUR,Turkey,29313.27,5639.82,808.1600000000001,19470.5,5173.73,6838.5,17690.569999999996,7682.849999999999,18670.95,10336.52,14895.05,13471.43,7417.4400000000005,6735.0599999999995,13462.270000000004,5636.16,5233.47,2136.16,18350.71,15573.830000000002,5986.88
543,TR040002,Akpinar,TR040,Kirsehir,TUR,Turkey,55277.59,29617.27,11632.93,38516.95,26204.33,47397.869999999995,30127.710000000003,35241.50000000001,33314.91,39046.509999999995,32167.16,23153.32,26812.990000000005,7648.800000000001,36729.08,18225.609999999997,7407.540000000001,13684.550000000001,36289.67,34587.03,27055.22
544,TR040003,Boztepe,TR040,Kirsehir,TUR,Turkey,108204.86,54589.15,4451.76,69207.52,81696.83000000002,86941.16,70231.19,53657.600000000006,56561.770000000004,80745.35,64418.6,56212.600000000006,68215.71,57254.479999999996,79275.52,21041.34,16788.4,10018.41,55160.45,73625.45,59385.18
545,TR040004,Cicekdagi,TR040,Kirsehir,TUR,Turkey,93071.88,72397.54999999999,7848.020000000001,63084.16,64883.46,85853.02,63111.899999999994,51320.16,65763.96,66393.87,52850.58,24182.71,56755.14,16305.82,70394.72,26652.160000000003,28312.300000000003,12110.75,65525.64,63029.69,55072.05999999999
546,TR040005,Kaman,TR040,Kirsehir,TUR,Turkey,149136.88,99970.32,67563.90000000001,95209.05000000002,70329.81999999999,111582.61999999998,84536.15999999999,85149.69,87664.12,96507.93999999999,98340.64000000001,95539.76000000001,81987.54000000001,91508.43,90816.60999999999,50257.65,66529.25,94539.88999999998,92740.32,89593.24,83542.47
547,TR040006,Kirsehir,TR040,Kirsehir,TUR,Turkey,180441.32,137995.69999999998,71825.33,123090.77999999998,114538.51,137782.91999999998,119137.3,115588.31999999999,111810.43000000001,124240.04,120671.99,51338.13,111149.67,103899.37,123826.84,140130.65999999997,67222.53,86044.89,120558.71000000002,110803.13999999998,110542.18000000001
548,TR040007,Mucur,TR040,Kirsehir,TUR,Turkey,117639.59,91662.29,11124.51,83922.30000000002,87646.21000000002,104488.94999999998,81027.91,76773.00000000001,79680.61,81773.84999999999,89207.69,64293.81999999999,71717.84,90260.86,81907.45999999999,86808.6,36873.170000000006,16921.89,82915.13,76262.24,74079.11
549,TR041001,Basiskele,TR041,Kocaeli,TUR,Turkey,203.01,270.53,159.93,311.08,223.15,224.48999999999998,220.94,205.01,223.23000000000002,203.33999999999997,242.67000000000002,260.13,250.73000000000002,297.1,258.55,290.48,267.48,220.11,204.84,130.06,20.42
550,TR041002,Cayirova,TR041,Kocaeli,TUR,Turkey,0.0,104.87,11.92,74.86,44.55,187.93,112.17,38.06,143.99,132.87,91.87,11.91,128.02,24.41,6.1000000000000005,119.88,223.20999999999998,47.55,67.71,152.80999999999997,0.0
551,TR041003,Darica,TR041,Kocaeli,TUR,Turkey,34.79,48.629999999999995,30.16,58.64,27.49,71.69,22.17,7.0600000000000005,57.75999999999999,80.18,91.51,20.54,35.38,10.43,25.230000000000004,48.96,51.33,89.43,51.019999999999996,57.43,68.9
552,TR041004,Derince,TR041,Kocaeli,TUR,Turkey,5948.58,3491.2,2229.19,5102.35,1242.82,4124.02,1164.78,1541.1,5985.159999999999,4902.75,1498.3100000000002,5146.31,4235.98,4271.48,5368.460000000001,5128.099999999999,5812.76,5608.049999999999,3394.3100000000004,4864.2699999999995,2963.7000000000003
553,TR041005,Dilovasi,TR041,Kocaeli,TUR,Turkey,488.69,208.94000000000003,350.68,267.63,61.980000000000004,619.8699999999999,450.68,29.85,282.29,448.88,362.95000000000005,349.68,370.95000000000005,291.64000000000004,219.60999999999999,399.98,407.87,461.47,240.51000000000002,391.76,247.49
554,TR041006,Gebze,TR041,Kocaeli,TUR,Turkey,3690.2,1335.9,928.25,2103.7200000000003,1748.7399999999998,3130.63,546.9300000000001,2153.65,2776.5199999999995,3461.2799999999997,3743.7000000000007,3694.8399999999997,3140.0099999999998,2574.09,1192.1000000000001,3286.87,4060.4700000000003,3198.2000000000003,1920.19,3278.63,2338.58
555,TR041007,Golcuk,TR041,Kocaeli,TUR,Turkey,159.07,178.19,132.45,206.26,140.32999999999998,173.63,142.81,89.37,117.33000000000001,22.41,55.59,166.45,197.58,199.79000000000002,118.03999999999999,170.54,192.45,102.53,98.3,2.16,13.34
556,TR041008,Izmit,TR041,Kocaeli,TUR,Turkey,7597.790000000001,5244.58,3391.34,7434.639999999999,3339.83,6700.780000000001,5689.42,4977.18,6797.829999999999,5453.889999999999,5164.77,8318.75,5341.92,5977.46,6659.710000000001,6685.299999999999,7044.69,6944.19,3747.21,7325.33,4873.870000000001
557,TR041009,Kandira,TR041,Kocaeli,TUR,Turkey,14354.330000000002,16124.25,3439.6699999999996,12237.48,8266.16,10284.130000000001,13565.539999999999,10154.7,14970.150000000001,16367.520000000002,9870.9,13248.150000000001,14133.32,11148.25,11797.19,14098.61,14318.289999999999,13949.25,7644.11,14951.0,12699.61
558,TR041010,Karamursel,TR041,Kocaeli,TUR,Turkey,4957.0,4328.629999999999,566.85,4343.4800000000005,854.72,2564.42,608.79,1279.93,3159.2599999999998,1250.0800000000002,2283.7799999999997,2838.9,2244.34,1838.8900000000003,1806.3799999999999,3331.44,3672.41,3218.37,1317.2200000000003,3228.4400000000005,501.46
559,TR041011,Kartepe,TR041,Kocaeli,TUR,Turkey,1321.11,1626.97,1189.96,1415.8400000000001,1569.79,1527.3000000000002,949.34,1134.49,1478.1399999999999,1558.6000000000001,1318.96,1320.21,1366.4899999999998,1380.3,1607.57,1638.68,1692.4900000000002,1468.0500000000002,1046.29,1490.1,958.3399999999999
560,TR041012,Korfez,TR041,Kocaeli,TUR,Turkey,6178.59,2370.57,1664.3899999999999,3636.13,2629.38,5303.73,5014.7300000000005,3471.0700000000006,4859.37,3113.5800000000004,4549.359999999999,6132.960000000001,6660.120000000001,3667.59,3864.66,4185.900000000001,4643.05,2834.38,3641.58,5260.68,4251.67
561,TR042001,Ahirli,TR042,Konya,TUR,Turkey,7384.65,6513.090000000001,294.40999999999997,7794.21,3980.19,10857.9,6764.37,7255.830000000001,6507.92,7397.47,6455.629999999999,2277.2900000000004,542.09,1243.21,4178.820000000001,4118.95,1074.14,928.89,6464.78,5839.51,696.63
562,TR042002,Akoren,TR042,Konya,TUR,Turkey,24480.64,31062.21,16591.770000000004,25270.2,1120.54,31515.16,25866.079999999998,24626.65,25866.53,26219.18,21855.44,26220.1,25876.559999999998,11096.720000000001,22996.64,26444.27,21823.52,25688.03,25504.589999999997,21786.25,3788.89
563,TR042003,Aksehir,TR042,Konya,TUR,Turkey,56414.869999999995,22929.41,14562.13,55719.060000000005,51978.88,36966.689999999995,51172.43,43231.37,48996.36,30867.720000000005,52944.72,29858.67,51542.92,28588.160000000003,52551.479999999996,21619.910000000003,25982.41,40539.31,49429.21,49105.15,39622.69
564,TR042004,Altinekin,TR042,Konya,TUR,Turkey,124346.11000000002,116391.06999999999,114846.37,113849.87000000001,116198.43,126124.29000000001,117238.29,118693.04000000001,113762.27,119987.29,107196.04000000001,95258.47,116725.45999999999,91671.22,111633.93000000001,95387.65,90059.95000000001,114304.92000000001,110068.71000000002,107289.56999999999,95930.23999999999
565,TR042005,Beysehir,TR042,Konya,TUR,Turkey,88059.62000000001,76490.68000000001,60897.670000000006,77060.34,74063.08,85135.52,72133.47,74469.04999999999,77107.70999999999,76541.57,77393.51000000001,89391.81999999999,74110.15,62922.0,74300.16,83352.02,56729.97,72455.38,70882.29999999999,71025.26,63014.29
566,TR042006,Bozkir,TR042,Konya,TUR,Turkey,13705.5,13396.8,7194.16,13996.019999999999,9547.48,18112.96,5797.89,11687.34,11277.219999999998,12690.0,14111.97,11580.39,12850.44,6800.74,12945.7,15198.71,6843.389999999999,7733.67,11886.03,10406.359999999999,10108.420000000002
567,TR042007,Cihanbeyli,TR042,Konya,TUR,Turkey,361444.12,275560.87000000005,256872.25000000003,256219.03999999998,265410.24,310366.18000000005,255195.25999999998,259673.98000000004,264469.81,272829.13999999996,255773.87999999998,308380.2,260487.01,242524.66,248853.11000000002,288153.1699999999,297676.2,271952.92,250756.81999999998,245526.55,227905.93
568,TR042008,Celtik,TR042,Konya,TUR,Turkey,83437.01000000001,12532.079999999998,63467.21,64332.659999999996,52384.71000000001,42137.5,63937.94,57505.159999999996,66480.68000000001,56660.700000000004,58209.96000000001,56936.829999999994,57428.37,27722.87,66190.84,68316.27,63042.14000000001,58181.11,61645.69,61366.509999999995,54053.97
569,TR042009,Cumra,TR042,Konya,TUR,Turkey,174519.43,197593.29,173479.67,184822.45999999996,172587.22999999998,191648.43000000002,182876.65,186596.87999999998,182843.91999999998,188527.37000000002,180978.91,171370.71999999997,178149.75000000003,160595.42,176169.03,191276.13999999998,149214.17,157429.93,175390.08,173117.9,143208.68
570,TR042010,Derbent,TR042,Konya,TUR,Turkey,11440.86,2927.01,6810.429999999999,8500.64,7545.81,8887.41,4784.74,691.74,6895.98,8421.310000000001,8522.94,3522.07,1271.19,4393.99,6366.2,3480.1099999999997,2907.4,2980.49,7502.12,5698.02,5507.070000000001
571,TR042011,Derebucak,TR042,Konya,TUR,Turkey,1055.38,932.01,332.36,52.91,436.24,1900.42,52.5,148.82999999999998,1342.68,748.26,152.27,1645.15,350.93,610.42,898.04,1028.26,543.7,187.3,1156.2100000000003,178.28,520.7800000000001
572,TR042012,Doganhisar,TR042,Konya,TUR,Turkey,25834.47,9399.95,18843.33,21068.269999999997,21009.129999999997,25179.83,19424.6,8324.070000000002,19517.87,11055.050000000001,20526.579999999998,19055.57,20465.69,3595.67,20476.909999999996,3227.67,20040.469999999998,5888.66,21120.520000000004,14579.03,15055.13
573,TR042013,Emirgazi,TR042,Konya,TUR,Turkey,56103.740000000005,71124.76000000001,49728.54,60990.5,56921.590000000004,55332.04,57956.299999999996,55915.9,66818.57999999999,46332.840000000004,78755.45999999999,11602.77,72082.34,16131.37,59635.23,61813.22,26527.52,56353.42,56327.409999999996,54358.170000000006,44782.990000000005
574,TR042014,Eregli,TR042,Konya,TUR,Turkey,122023.46,136037.18,87307.56,120748.59999999999,113274.16000000002,115857.81,125695.47,119527.70999999999,124162.50000000001,123432.79000000001,139208.51,112262.48000000001,130072.12000000001,95363.22,126368.0,122226.98,94527.34,102694.16,119726.19,118924.41,81123.73999999999
575,TR042015,Guneysinir,TR042,Konya,TUR,Turkey,13448.02,15876.380000000001,3036.9300000000003,14044.35,3241.23,16262.75,14387.799999999997,11861.62,14864.150000000001,16510.07,15284.990000000002,3766.48,10775.5,4139.5,16919.52,14192.28,6301.79,10632.800000000001,13037.59,12656.380000000001,8029.33
576,TR042016,Hadim,TR042,Konya,TUR,Turkey,2187.2000000000003,2386.96,681.67,2449.64,2157.43,2388.9700000000003,746.2,637.57,1275.44,2232.76,2665.8599999999997,1423.37,1293.26,1097.06,1834.5599999999997,2167.2400000000002,1027.15,2150.7599999999998,2198.91,1828.15,1598.08
577,TR042017,Halkapinar,TR042,Konya,TUR,Turkey,2981.72,1692.44,790.6800000000001,2098.04,4003.5600000000004,5066.73,2210.5199999999995,2654.52,3600.65,3767.54,3627.49,1208.4299999999998,2349.9500000000003,3320.9100000000003,1919.2500000000002,1836.3200000000002,1967.14,1554.6499999999999,875.91,2932.6200000000003,0.0
578,TR042018,Huyuk,TR042,Konya,TUR,Turkey,19807.989999999998,17355.43,16585.0,19209.360000000004,9464.99,16354.719999999998,18468.480000000003,8526.69,19437.88,19857.35,17589.29,20494.350000000002,13230.17,1085.23,17635.539999999997,16855.570000000003,4142.1900000000005,15597.899999999998,18547.92,17122.290000000005,5054.28
579,TR042019,Ilgin,TR042,Konya,TUR,Turkey,121730.65000000001,93192.68999999999,82962.37000000001,98885.40000000001,96060.02,123182.31000000001,90434.5,91679.25,97414.04,100455.84,95073.22,108051.69000000002,96261.11,46055.33,101957.51000000001,96237.98,102586.51000000001,96581.93000000001,92494.37999999999,91607.15,76744.67000000001
580,TR042020,Kadinhani,TR042,Konya,TUR,Turkey,190191.79,151308.58,125612.77999999998,157696.62,152606.58,189554.40000000002,153613.74999999997,156142.34000000003,160332.23,151395.05000000002,150450.22999999998,137957.14999999997,153372.86,79527.0,161478.18000000002,163288.14999999997,87760.98999999999,104938.89,151320.5,147588.28,132650.12
581,TR042021,Karapinar,TR042,Konya,TUR,Turkey,156621.11,159094.77999999997,133596.87999999998,150063.46,132667.51,129584.81,150102.64,146887.3,144690.93,138843.18,150462.69999999998,105232.72,150786.99,111678.73,143184.79,143355.40000000002,126638.56999999999,147119.57,136032.07,137890.07,81638.18
582,TR042022,Karatay,TR042,Konya,TUR,Turkey,228759.25,231079.87,211413.75,229286.65000000002,212038.27000000002,226417.66000000003,222561.94,213442.22999999998,219155.72000000003,217143.99,212172.84,168707.21,231614.85000000003,176211.31,212686.05,206501.36,222766.51000000004,219417.37,207670.61999999997,204641.9,172428.02000000002
583,TR042023,Kulu,TR042,Konya,TUR,Turkey,255468.22999999998,179915.28999999998,129950.13,165009.97000000006,131412.84000000003,170582.18000000002,169354.61,153091.19999999998,170115.2,181414.75,161261.63999999998,78236.70999999999,168851.75,170736.55000000002,179023.06,187112.83000000002,83660.79,186040.08,166323.65,163816.52000000002,152517.21
584,TR042024,Meram,TR042,Konya,TUR,Turkey,62793.439999999995,62218.8,52537.490000000005,59993.54000000001,26494.350000000002,72110.96,56139.70999999999,52805.84,57635.29000000001,58787.18,58201.36,59547.85999999999,56586.59,40749.98,52865.060000000005,60889.310000000005,47256.270000000004,45036.99,51173.7,55764.47,40405.49
585,TR042025,Sarayonu,TR042,Konya,TUR,Turkey,201031.14999999997,164723.43,151695.87,155516.01,152787.61000000004,180446.33000000002,156811.77999999997,160937.09999999998,157162.10000000003,167577.14,144730.24000000002,147923.60000000003,158809.87999999998,128674.47999999998,167737.86,129316.93000000001,159940.72,159685.84,158905.32000000004,151633.75,142815.53999999998
586,TR042026,Selcuklu,TR042,Konya,TUR,Turkey,94659.51000000001,94910.22999999998,61352.93000000001,88777.72,89435.98,113486.72999999998,87905.67,85610.59999999999,86947.96,98995.35,95523.61,97369.01999999999,84452.41,66954.47,84103.03,85745.86,48676.89,86833.79000000001,84338.45999999999,77511.62999999999,66179.62
587,TR042027,Seydisehir,TR042,Konya,TUR,Turkey,44854.17999999999,28629.850000000002,15852.99,37495.52,40516.38,49447.93,39533.880000000005,42117.21,41387.200000000004,41253.39000000001,41358.3,21004.58,37093.82000000001,2659.7799999999997,37684.51,35408.729999999996,33524.19,33662.21,38664.23,39156.14000000001,14715.03
588,TR042028,Taskent,TR042,Konya,TUR,Turkey,1214.5800000000002,507.32000000000005,260.35,67.8,269.54,92.2,1417.4899999999998,476.53,438.11,345.0,549.72,148.20000000000002,141.52,507.35999999999996,426.72,841.4300000000001,445.12,1368.32,228.02,40.01,1576.56
589,TR042029,Tuzlukcu,TR042,Konya,TUR,Turkey,77038.79000000001,57949.83,35178.31,62776.79,58934.69,63361.93,59304.02999999999,64293.130000000005,62269.54000000001,60707.159999999996,59869.86,61909.950000000004,56614.22,11574.18,62475.73,63824.70999999999,66083.34000000001,14292.77,60554.86,56354.189999999995,49045.1
590,TR042030,Yalihuyuk,TR042,Konya,TUR,Turkey,6425.469999999999,2271.18,1161.44,6996.3,2990.92,10007.79,5556.47,8651.37,6834.579999999999,7484.69,5739.18,2765.1200000000003,5915.49,2474.34,4843.8,5190.07,4197.7,1130.27,244.82,7708.179999999999,3218.07
591,TR042031,Yunak,TR042,Konya,TUR,Turkey,217709.79000000004,172113.86000000002,169386.60000000003,177533.1,164702.25000000003,214377.1,173043.70000000004,186522.21000000002,185372.46999999997,165475.65999999997,179348.92999999996,222274.21,177399.11000000002,84372.12,188656.08999999997,187802.1,123880.96,190353.12000000002,172464.66000000003,166881.32999999996,161423.78999999998
592,TR043001,Altintas,TR043,Kutahya,TUR,Turkey,57228.39,7006.05,37940.91999999999,43531.29000000001,31769.760000000002,52050.89000000001,48863.03,45699.02,50025.89,35886.4,52438.20999999999,49809.63,39715.990000000005,42894.009999999995,50927.14000000001,40400.51,21670.97,46885.69,35013.89,47462.87,33724.520000000004
593,TR043002,Aslanapa,TR043,Kutahya,TUR,Turkey,41421.12,30940.58,28578.19,30414.08,33342.2,39403.49,35193.590000000004,30937.739999999994,29009.57,20125.0,28760.07,33907.14,19749.14,26156.31,36472.87,36446.67,19656.280000000002,30819.59,30631.6,30360.95,28092.129999999997
594,TR043003,Cavdarhisar,TR043,Kutahya,TUR,Turkey,28776.059999999998,20742.589999999997,20993.8,20445.219999999998,18613.870000000003,20390.69,26956.260000000002,22249.35,18492.66,20297.670000000002,17155.719999999998,23548.57,8837.4,19241.56,24006.589999999997,20220.270000000004,2425.19,18445.44,18682.609999999997,23002.309999999998,20692.559999999998
595,TR043004,Domanic,TR043,Kutahya,TUR,Turkey,7381.9800000000005,9603.76,819.61,11917.44,680.9,13505.970000000001,8554.07,1723.14,9203.01,1174.05,5328.66,12794.57,2839.19,5392.08,981.73,12200.43,2940.6400000000003,6782.530000000001,1173.7099999999998,9225.68,7245.51
596,TR043005,Dumlupinar,TR043,Kutahya,TUR,Turkey,12656.92,9286.279999999999,2518.33,11063.390000000001,110.37,12777.36,12521.999999999998,10858.24,7803.26,12164.659999999998,12317.38,10111.42,6009.05,12394.62,12378.500000000002,8386.45,3569.69,9494.970000000001,11444.42,10546.210000000001,4772.37
597,TR043006,Emet,TR043,Kutahya,TUR,Turkey,18727.63,9098.210000000001,2187.08,13697.720000000001,2606.8999999999996,17470.980000000003,15144.789999999999,12998.54,14564.150000000001,15770.260000000002,15504.49,19001.62,10750.82,19495.82,3083.8199999999997,19499.97,6525.25,14590.960000000001,9234.85,14307.85,10472.82
598,TR043007,Gediz,TR043,Kutahya,TUR,Turkey,31137.339999999997,29876.399999999998,29348.06,32666.38,32955.329999999994,33963.62,37000.89,30365.899999999998,31768.059999999998,33061.26,33732.35,41613.46,32888.829999999994,35182.25,32353.24,37480.43,24289.44,37233.92,31647.42,32874.590000000004,25222.48
599,TR043008,Hisarcik,TR043,Kutahya,TUR,Turkey,5300.369999999999,3580.3199999999997,1558.93,5975.07,1921.59,8288.320000000002,3050.95,4813.23,4647.71,4604.77,2836.3199999999997,3694.34,4722.629999999999,6029.290000000001,448.97,5764.360000000001,3973.9900000000002,6889.469999999999,911.3199999999999,6347.33,3948.7099999999996
600,TR043009,Kutahya,TR043,Kutahya,TUR,Turkey,89409.18,62967.48,67881.06,91024.26000000001,61803.170000000006,85336.1,69774.02,64727.700000000004,77298.57,75450.37,75291.12,75980.56,50892.74,66737.16999999998,77055.06,81161.49,29215.550000000003,71307.95999999999,70053.76,63244.000000000015,54569.16
601,TR043010,Pazarlar,TR043,Kutahya,TUR,Turkey,2325.49,3138.35,1035.04,1822.11,626.13,2753.62,4187.47,1118.03,2268.8199999999997,1051.08,900.09,1768.07,2874.12,2435.22,1362.0900000000001,626.82,2353.22,2339.09,1368.3,3472.2700000000004,492.23
602,TR043011,Simav,TR043,Kutahya,TUR,Turkey,23247.1,24143.91,16482.0,27072.480000000003,20891.670000000002,27452.1,25676.969999999998,22169.11,22178.750000000004,21079.040000000005,20569.109999999997,24910.93,16872.5,24851.950000000004,13741.859999999999,21703.52,18056.16,24449.13,19424.670000000002,22851.629999999997,12415.960000000001
603,TR043012,Saphane,TR043,Kutahya,TUR,Turkey,2357.85,3514.42,3388.3799999999997,3173.8500000000004,1149.75,2457.5,4301.22,2736.87,3042.54,2841.6400000000003,3650.96,3581.76,2714.88,2357.9,545.25,2577.58,2886.67,2214.17,1607.3300000000002,3627.83,1670.2800000000002
604,TR043013,Tavsanli,TR043,Kutahya,TUR,Turkey,37741.0,30810.86,27510.210000000003,37750.82,30533.650000000005,39906.53,32899.380000000005,28578.750000000004,30782.66,35862.97,32561.379999999997,42535.93000000001,25738.770000000004,39849.05,18369.339999999997,39739.83,19204.46,33039.96000000001,23449.070000000003,31671.89,23130.71
605,TR044001,Akcadag,TR044,Malatya,TUR,Turkey,25378.28,22812.83,15712.470000000001,8852.48,9792.31,21323.670000000002,25872.180000000004,23404.81,26348.270000000004,28561.300000000003,14217.8,11073.619999999999,24968.9,17058.64,18875.93,13452.36,17563.600000000002,21024.01,23257.41,10126.880000000001,2379.1
606,TR044002,Arapgir,TR044,Malatya,TUR,Turkey,18328.16,16135.94,14615.440000000002,1175.42,2358.46,14175.13,19218.989999999998,17304.77,12226.11,22361.649999999998,11960.51,9583.460000000001,12389.949999999999,2796.7299999999996,1933.4099999999999,8665.73,14869.660000000002,17450.07,17453.8,17778.540000000005,9809.010000000002
607,TR044003,Arguvan,TR044,Malatya,TUR,Turkey,38657.78,39287.06,50147.06,5773.37,34091.13999999999,34762.18,35544.30000000001,46999.8,39188.57,33109.28,37773.92999999999,12852.560000000001,32281.819999999996,11810.470000000001,38953.719999999994,18826.100000000002,43925.55,14218.920000000002,21014.64,30034.860000000004,1564.51
608,TR044004,Battalgazi,TR044,Malatya,TUR,Turkey,13104.73,16469.67,11834.09,8306.1,7420.200000000001,16039.64,9173.119999999999,9385.380000000001,18165.969999999998,16073.849999999999,18553.73,10335.960000000001,17374.31,10978.16,11728.26,15279.640000000003,20486.100000000002,10120.34,10873.58,5526.2,1809.6000000000001
609,TR044005,Darende,TR044,Malatya,TUR,Turkey,41904.94,40334.18,36472.32000000001,20698.46,30182.89,47539.299999999996,36366.91,50706.17999999999,40379.15,39503.07,19240.559999999998,30659.49,36874.549999999996,37328.509999999995,34021.04,37262.740000000005,35576.62,25485.11,20744.739999999998,30577.76,26221.85
610,TR044006,Dogansehir,TR044,Malatya,TUR,Turkey,11887.77,15325.119999999999,12272.960000000001,11412.849999999999,9673.49,16815.29,11622.7,14226.52,13842.65,14484.01,13473.53,12856.25,10611.86,13484.34,13400.57,13299.560000000001,13689.34,14159.07,12519.96,12831.72,4948.45
611,TR044007,Doganyol,TR044,Malatya,TUR,Turkey,442.68,415.55,518.1,481.46999999999997,301.17,386.3,482.16999999999996,497.64,416.84000000000003,432.54999999999995,398.18,565.5899999999999,450.51,451.9,592.7800000000001,470.95,474.47,463.30000000000007,479.51,489.77,0.0
612,TR044008,Hekimhan,TR044,Malatya,TUR,Turkey,15110.02,12479.35,9405.08,6764.52,6994.900000000001,13763.52,3139.46,8013.349999999999,6792.06,11488.38,8268.33,7039.01,4602.62,5848.6900000000005,3192.95,6733.13,10844.68,8671.42,10985.77,3284.45,9120.87
613,TR044009,Kale,TR044,Malatya,TUR,Turkey,604.13,1152.91,846.8700000000001,447.48,525.98,495.68000000000006,612.9200000000001,681.63,605.52,658.15,710.5400000000001,780.75,579.27,681.25,899.8199999999999,570.1400000000001,904.34,859.4200000000001,840.72,740.6500000000001,78.56
614,TR044010,Kuluncak,TR044,Malatya,TUR,Turkey,13257.5,6692.120000000001,11458.29,7105.74,13665.15,8018.650000000001,2976.59,12133.04,11152.0,7221.200000000001,4834.33,3001.2000000000003,2055.15,11197.84,6690.89,13039.68,4434.37,9052.7,3392.42,8861.94,7565.83
615,TR044011,Puturge,TR044,Malatya,TUR,Turkey,1280.33,1347.77,1139.5,1537.21,654.96,1477.37,787.25,1878.0,1354.71,1777.5900000000001,1721.62,1110.53,1790.8900000000003,1100.53,1393.54,903.75,1295.89,1008.27,826.96,784.47,18.86
616,TR044012,Yazihan,TR044,Malatya,TUR,Turkey,32896.21,34327.62,18564.43,20334.480000000003,27125.989999999998,16930.870000000003,27097.87,22372.36,16357.64,32640.78,26817.64,9901.89,30514.120000000003,24870.850000000002,17453.039999999997,26082.34,40448.479999999996,25035.13,19770.77,16374.170000000002,15738.61
617,TR044013,Yesilyurt,TR044,Malatya,TUR,Turkey,15815.150000000001,21778.43,13081.810000000001,9220.970000000001,9133.369999999999,13643.130000000001,10462.05,13236.64,22078.379999999997,20245.44,23924.050000000003,11027.7,25088.79,14814.36,14484.03,12728.91,15098.870000000003,14093.72,14899.13,5164.610000000001,13771.239999999998
618,TR045001,Ahmetli,TR045,Manisa,TUR,Turkey,16106.73,15062.69,11395.65,12542.250000000002,13271.859999999999,13610.6,12259.95,12281.440000000002,17731.57,16058.82,10400.94,11942.180000000002,11178.18,15830.11,12147.61,11181.460000000001,19691.909999999996,18868.81,18915.01,10941.94,6544.990000000001
619,TR045002,Akhisar,TR045,Manisa,TUR,Turkey,40620.39000000001,41374.520000000004,36371.61,49434.799999999996,38952.85,34726.83,47443.34,37639.86,38983.590000000004,44543.29,45510.92,44268.71,44024.47,39997.59,36447.01,52196.73,43877.079999999994,40089.29,48203.84,30061.670000000002,22634.34
620,TR045003,Alasehir,TR045,Manisa,TUR,Turkey,42918.14,35825.13,27556.000000000004,20737.91,34266.26,28817.33,35110.63,40165.590000000004,41641.72,28524.770000000004,31892.88,33385.89,33242.10999999999,30600.21,22411.68,34200.520000000004,34762.079999999994,25207.24,30711.48,29052.49,3018.51
621,TR045004,Demirci,TR045,Manisa,TUR,Turkey,17326.68,18776.79,13234.04,22857.690000000002,18871.61,19461.629999999997,22589.59,16236.45,17347.57,18981.190000000002,14910.24,14602.07,14203.580000000002,18041.05,13618.09,18555.09,18245.02,18123.5,16802.9,16047.28,13362.210000000001
622,TR045005,Golmarmara,TR045,Manisa,TUR,Turkey,17541.21,17611.16,13348.7,16137.89,15274.239999999998,13523.579999999998,13416.86,14419.24,19224.57,15524.93,12087.06,14284.450000000003,13561.759999999998,16338.18,13693.09,14592.1,18916.27,18415.789999999997,20651.41,12841.269999999999,7346.84
623,TR045006,Gordes,TR045,Manisa,TUR,Turkey,16739.510000000002,16987.469999999998,16547.55,20811.409999999996,17087.52,9621.25,18677.510000000002,14722.470000000001,16692.44,17019.23,17737.760000000002,18208.97,15342.829999999998,18544.64,13678.960000000001,18387.940000000002,15735.599999999999,13589.58,16705.200000000004,17492.21,14291.83
