ID,adm2_src,adm2_name,adm1_src,adm1_name,adm0_src,adm0_name,2003_annual,2004_annual,2005_annual,2006_annual,2007_annual,2008_annual,2009_annual,2010_annual,2011_annual,2012_annual,2013_annual,2014_annual,2015_annual,2016_annual,2017_annual,2018_annual,2019_annual,2020_annual,2021_annual,2022_annual,2023_annual
122,TR009013,Kuyucak,TR009,Aydin,TUR,Turkey,800.4884126451279,597.8648117913142,694.9302270677355,583.8257094489203,565.0857526991102,436.0070987277561,1015.7726919386123,798.3027504814996,673.712355295817,815.2430402967665,665.9753112792968,710.7320916917588,670.6277414957683,550.3356797960071,584.4069256252712,685.0329216851128,751.714976840549,448.9540117051866,611.6463313632541,572.6000887552897,511.6435313754612
123,TR009014,Nazilli,TR009,Aydin,TUR,Turkey,747.6399029670878,572.9901921698387,678.6583495444439,554.9082258508562,610.0184520964926,428.9435866335605,963.5314730380445,778.9892159319938,638.02041333787,763.7900932798995,661.0093792854473,680.8155176690284,639.3023421916555,521.3945500799949,576.4179038189826,652.2480942746427,761.0206483881524,441.9270762991398,614.7874522107712,531.4451410821143,476.21254356871253
124,TR009015,Soke,TR009,Aydin,TUR,Turkey,794.405986240932,622.6501501900809,719.8003191266741,592.422878592355,599.2760190691266,503.86294479370116,1049.8287217276436,832.4972351074218,718.8797737121583,818.5271198817662,782.8877881731306,784.247866821289,648.6458757672991,480.1907828194755,607.8624441964286,679.7751266479493,872.510411943708,455.5501755850656,665.0081865583147,546.2485779898507,377.87538779122485
125,TR009016,Sultanhisar,TR009,Aydin,TUR,Turkey,753.5601230197483,590.9295205010308,698.5559141370984,563.5851037767198,635.5069980621338,431.5381338331435,993.0016670227053,819.5840966966417,653.689089457194,770.1824107699924,692.5946269565158,696.2740681966145,660.6545664469402,530.5839402940538,601.905364566379,663.8501527574327,807.8604100545249,454.79300562540686,640.3344463772245,530.0782055324978,473.70626110500757
126,TR009017,Yenipazar,TR009,Aydin,TUR,Turkey,780.9951898326045,617.4662634808084,711.8572318035623,586.3530973351519,641.6652984619141,454.4418699845023,1015.9540524690046,822.6298456606658,651.4978604524033,792.6172287982442,701.437909665315,719.8132168313731,701.8556266452956,515.240813213846,611.3732133948286,681.630630493164,829.8266737564751,458.11285334048057,648.0009546694549,561.104968527089,467.45410952360737
127,TR010001,Altieylul,TR010,Balikesir,TUR,Turkey,591.4917866721081,553.5067320866372,637.6618825428523,498.63081245991725,595.3124585507521,415.14655565859675,733.6355203657008,884.3118584476301,553.2145873112465,637.0127431385554,633.9216509007695,617.4708566238631,544.5630538712686,563.845458984375,565.4476810284515,654.5619515945662,566.0204540651235,423.83527340106104,641.9885276680561,395.8919832599697,397.857527775551
128,TR010002,Ayvalik,TR010,Balikesir,TUR,Turkey,679.3302524089813,611.5502533912659,730.5941333770752,512.3932695388794,657.3827817440033,421.27307176589966,949.8990292549133,902.7858853340149,572.5112652778625,684.4077482223511,797.4163129329681,586.8695957660675,546.7223429679871,610.6417870521545,694.4326505661011,697.8539514541626,763.4990401268005,463.0719232559204,766.9848465919495,441.1464078426361,381.04541540145874
129,TR010003,Balya,TR010,Balikesir,TUR,Turkey,647.7599780742939,617.4095127399152,678.3224862905649,543.8984650831958,616.3138298621545,418.5302405724159,816.4506947444036,944.0053194486178,574.7270501943735,702.0824235769419,716.3543172983022,651.0064802903396,564.2213387122522,589.4369354248047,638.623283973107,709.8837057260367,623.2463912963867,467.4926581749549,688.0770938579855,446.7923314021184,405.7050250126765
130,TR010004,Bandirma,TR010,Balikesir,TUR,Turkey,657.7123237022987,632.3326134314904,712.2258289043721,569.2683997521034,673.1302701509916,518.0265127328727,788.7565542367788,1098.232385488657,582.1415463961087,737.1290588378906,655.6388502854567,732.7799776517428,599.236914414626,639.785044156588,705.5224034236029,767.0755216158353,567.1560845008263,510.07951354980474,792.7147932786208,485.86863825871393,408.984605055589
131,TR010005,Bigadic,TR010,Balikesir,TUR,Turkey,614.4233115059989,564.1926356724331,685.2805446079799,532.2534848894392,615.188022504534,462.36104692731584,747.4946275983538,907.2966491699219,595.2033800397601,659.0684727260045,642.4101074218751,657.9955287388392,590.4781816755021,584.5921347481864,593.129323904855,712.9284458705357,582.2694706508091,447.9463056291853,689.6373661586216,437.7995343889509,475.10141601562503
132,TR010006,Burhaniye,TR010,Balikesir,TUR,Turkey,703.6476530852141,643.4587088690863,729.5451063933195,523.2099849559643,697.6430757310654,429.6599352801288,990.8221616391783,929.4711586281105,602.3452806825991,740.1159133911133,804.8031692504883,620.4354406286169,585.1082927562572,649.6325988769532,735.7114766438801,728.3769522772895,790.7003275553386,486.22661957917387,811.3953145345052,495.5097178706416,413.94497002495655
133,TR010007,Dursunbey,TR010,Balikesir,TUR,Turkey,616.7126711450443,575.2605239405776,693.9207258128157,539.509345777107,608.1855289960148,482.94979211055875,758.4468667386758,957.8906730883048,611.3275559550584,694.5446240974196,641.5488102460149,732.7322036280777,622.0487393465909,599.8457980685764,647.4211918994633,772.5965021306819,589.8547104344224,459.8020827168166,733.4201660156248,462.9460375236742,519.5671127781724
134,TR010008,Edremit,TR010,Balikesir,TUR,Turkey,711.2118523491753,664.1956583658854,753.4045657687717,555.8302476671007,680.981351047092,447.2625800238716,945.7646433512368,954.3724497477215,621.1107306586371,730.354389444987,810.5418830023872,656.0990946451823,603.7696665445964,620.7415384928385,724.1067342122395,756.9380737304689,782.7325120713975,504.68750135633684,831.3091990152996,510.63092583550343,413.6427727593316
135,TR010009,Erdek,TR010,Balikesir,TUR,Turkey,-3148.0985260009766,-3173.5738983154297,-3102.5668334960938,-3226.0296325683594,-3192.634765625,-3273.4154510498047,-3049.5550079345703,-2825.3450241088867,-3193.1766510009766,-3104.6461639404297,-3179.4578247070312,-3062.928497314453,-3212.2516174316406,-3203.7249145507812,-3115.9134674072266,-3051.7051696777344,-3237.606216430664,-3289.312713623047,-3072.657127380371,-3313.9618225097656,-2758.948013305664
136,TR010010,Gomec,TR010,Balikesir,TUR,Turkey,680.0779566083636,613.1039758409773,708.2211745125907,505.8812032427106,664.9053470066615,409.1110518319266,957.7038865770612,913.5425736563545,576.4155210767474,700.3126817430768,787.8373740059989,593.8499870300293,552.1356337411063,612.9084614345005,697.633071081979,687.5148307255336,750.2271477835519,467.9804987226214,766.9755755833216,444.5926587241037,374.0179369790213
137,TR010011,Gonen,TR010,Balikesir,TUR,Turkey,625.0451884550207,615.0173272525564,666.3461932014017,531.7285062004538,590.5410398595473,442.6694291058709,748.0079920151654,986.3989549524642,577.8674011230469,672.3762844310088,685.0656778672163,685.5280007755055,570.1495944752413,578.1666771383846,649.1326491411994,704.3416146671071,581.7791299258962,469.6005195168888,711.1608509736902,471.38100388470815,390.2284195843864
138,TR010012,Havran,TR010,Balikesir,TUR,Turkey,707.9252132616546,655.1701487491006,723.9872179533306,543.0406686883223,667.7923796804329,435.2291026868318,937.4702594154759,928.2050634685315,606.386230067203,758.9170223035311,791.7481320029809,648.2573418868216,592.0771311709753,627.0860326666582,712.195317318565,731.4668904354696,762.36841302169,494.92128352115026,766.4072956285978,501.5270301417301,438.91215916683797
139,TR010013,Ivrindi,TR010,Balikesir,TUR,Turkey,675.7514418116157,624.3029589383107,690.3180159082953,540.356105588517,644.8134330893462,419.63579602511425,885.4049515634213,900.3571788859817,595.7293105215396,735.7014908700619,742.9818670884619,625.1342465382702,572.632644941222,591.5938999967755,659.0288834481869,686.4419164117778,686.6234125101341,466.8126479814638,696.6751084237728,457.23235450600686,428.32858362737693
140,TR010014,Karesi,TR010,Balikesir,TUR,Turkey,591.940054061565,565.6488429942029,633.7001180445894,509.49825465425533,600.88962993216,423.887048924223,733.7385130537317,938.5672295752992,536.7568421059467,657.5283936845495,631.0761618106924,644.4851372901429,555.8211643949468,575.8520186403964,584.3634903278756,680.6190958225981,563.8009779909825,446.406355188248,661.8693779478682,408.47427627888135,395.7768493003033
141,TR010015,Kepsut,TR010,Balikesir,TUR,Turkey,616.5039336593062,572.5631278709129,671.8935891610605,526.434083726671,646.5534453215423,486.7637354532878,730.0280383074727,1027.4401606807,586.7603612829137,673.3192409939236,639.9314199376989,720.3655452021845,607.8781625253184,610.7637685139974,605.7599645543983,745.9238682499639,554.3119337293837,475.7786625049733,711.5884984334309,444.4479867440683,444.5952399924948
142,TR010016,Manyas,TR010,Balikesir,TUR,Turkey,638.2064572288876,617.9878845214844,696.2667149135045,551.7657049269903,665.0635194324311,490.1008969261532,775.4820098876953,1089.9571627662297,560.0404764811198,717.6897226969401,663.499993460519,729.41873386928,598.885971795945,637.6113848005023,675.8343898228236,752.4747074672152,577.6173001243955,503.850820632208,781.3367353166853,474.82989792596726,416.6132616315569
143,TR010017,Marmara,TR010,Balikesir,TUR,Turkey,572.2657387473366,577.3731939142401,636.8789215087891,543.9497209028764,529.4163055419921,453.67365056818187,685.7880207408558,861.8076345270331,566.1134428544478,625.1245540272105,539.1890744295987,702.8633797385476,537.7776808305221,512.9796503240412,635.5910713889382,698.9509270407938,520.3704674460671,457.50641770796335,642.9288205233488,443.9062402898615,368.1508150967685
144,TR010018,Savastepe,TR010,Balikesir,TUR,Turkey,646.8187398910522,585.447587966919,671.6830310821533,543.2294671535492,619.46537733078,414.7438585758209,837.5913329124451,865.4006259441376,588.8883430957794,690.2373714447021,693.777951002121,602.9234824180603,547.454915523529,571.1088004112244,603.428496837616,632.8127937316895,614.621866941452,428.58091020584106,657.9214577674866,411.00006341934204,411.97534346580505
145,TR010019,Sindirgi,TR010,Balikesir,TUR,Turkey,635.1986868215162,570.4154805028161,684.9802799668424,547.6617122916289,637.0267270110375,452.1398400595022,797.8027560211891,856.2566801559093,608.1268920898438,685.5152871775073,661.5354855559592,647.6272909474927,606.2634596713755,595.5059516374454,610.9580603311229,693.873606127362,632.2333853078444,465.4594180084938,696.7373273982557,443.31503934638437,493.9073621173237
146,TR010020,Susurluk,TR010,Balikesir,TUR,Turkey,631.3170665394176,595.9374930641867,696.687069979581,541.9360656738281,672.5632483742454,495.4084125865589,750.8868713378906,1088.4017112038352,561.7626356645063,713.3687917535956,643.6278027621183,752.4645371870561,606.4015371149236,626.5530922629617,641.9211966774681,761.3707774769176,558.2326965332031,498.34970786354756,750.1975340409714,460.9197082519531,428.7150268554688
147,TR011001,Bilecik,TR011,Bilecik,TUR,Turkey,540.3931080744817,481.37123929537256,632.5738290640024,511.85332254263074,567.6902583195613,492.6293205848108,609.3149566650391,859.5047713059646,460.07561668982873,604.1670661339392,486.4788853571965,670.1641693115234,602.9444838303785,550.4767937293419,565.4826214130109,658.5500464806189,542.7676649827224,470.39381995567913,619.5264117901141,438.25890995905945,458.0242696908804
148,TR011002,Bozuyuk,TR011,Bilecik,TUR,Turkey,540.0678857873988,461.19473888255925,579.2353074815538,486.6013274016204,551.8435013382523,427.6232678448712,582.3297266077113,801.4425726996527,484.7168906882956,609.1745735451027,467.5371500651042,618.4642141836661,542.2617577446831,501.5098458749277,540.9112820095486,655.2772804542824,556.9279220015915,433.7104413067853,586.2723399974681,417.3721810800057,448.19239637586804
149,TR011003,Golpazari,TR011,Bilecik,TUR,Turkey,602.3005663001019,547.6234621794327,712.967488164487,587.053294306216,641.0472067128057,537.7493418817935,686.1551871921705,899.5148209281589,498.2579723855724,655.2766192892324,506.529856806216,724.77966573964,709.2844941512398,675.9927872367527,640.456144913383,749.6258836829144,664.6200601328974,531.8406425144361,686.0519090735395,538.4053318189538,531.9436526091202
150,TR011004,Inhisar,TR011,Bilecik,TUR,Turkey,539.7710454604204,483.2668887867646,616.0448931525736,506.59694177964155,568.2396051743451,439.33529932358687,610.4810090906481,763.5404411764707,459.5789265352137,587.8746562284582,448.146292293773,644.4686853745403,641.6597218232996,618.5145371380975,594.3357005399816,707.2246632295497,615.8067914177391,448.3619734820197,617.134630988626,485.1425745346967,479.0249508128447
151,TR011005,Osmaneli,TR011,Bilecik,TUR,Turkey,629.3709543588998,566.228458713841,748.2159176388302,591.772592080606,644.219131057327,591.9311374973606,712.2864858266469,987.0654560810813,508.0882007495777,675.3541589685387,529.3726344752956,750.6180188978041,704.9373474121095,684.357395481419,653.996311497044,763.0814835831925,627.4860311972129,532.4890161462733,687.2112558725718,531.9164940086571,522.1101239178632
152,TR011006,Pazaryeri,TR011,Bilecik,TUR,Turkey,526.4773654937744,468.4923210144043,601.9159622192383,488.0533428192139,560.7034772237141,453.4976717631021,594.1016667683919,855.4428602854412,465.55227343241376,610.5983848571777,495.05953852335614,636.3212852478027,561.4663677215577,509.377098719279,547.2771962483724,646.5364456176757,540.586191813151,456.1940485636394,602.3812351226807,413.19865671793616,446.219035466512
153,TR011007,Sogut,TR011,Bilecik,TUR,Turkey,531.4916563291808,465.08999716269005,594.6505506360853,492.0272142564928,559.4212662980362,440.9173485008446,597.1962148305531,778.6772988809121,458.50142277898016,589.9075837006441,442.3916642472551,633.8581740920607,601.512654897329,568.9231732342694,563.5503177127323,668.7609995249156,583.3607194230362,441.89501705685177,596.371844317462,445.8307082717483,452.1700109533361
154,TR011008,Yenipazar,TR011,Bilecik,TUR,Turkey,575.8470891316731,531.543118794759,674.5399411519369,561.9059677124023,618.9693616231283,486.53195953369135,659.735211690267,797.5042063395182,485.66875203450525,627.645617167155,491.07316080729163,679.6964950561522,700.17693456014,658.8265253702799,631.5042317708333,743.5204162597656,651.3736623128254,500.3944257100423,675.4461377461752,538.0351549784342,519.2969652811686
155,TR012001,Adakli,TR012,Bingol,TUR,Turkey,808.266773298675,761.9921300551472,707.3924686207491,696.9699425790824,682.9221023858763,521.8758323519837,707.2251275754443,691.5498453776041,703.0661417643229,691.3022556678922,531.3952002431831,556.1259960099763,641.0658683028876,640.0088372324028,540.3058980305991,855.84931826124,721.6474932502296,633.782958385991,578.5827421300551,598.3440961650774,642.1842705221737
156,TR012002,Bingol,TR012,Bingol,TUR,Turkey,972.5135678661112,921.2728137580716,783.1414203254543,819.2987160196109,785.5176011688854,623.969484601702,829.7683840381856,824.9164926957111,809.374439473055,862.9035364267777,665.6850779007893,674.2079075404575,732.3599140400788,748.2308866539781,610.3211346061862,1047.253149850028,915.5176419627912,761.6049820257693,610.1924619090801,682.581681232063,679.4967797727002
157,TR012003,Genc,TR012,Bingol,TUR,Turkey,996.8697859517646,910.3874333413798,784.3420012399052,857.5611304808199,752.5078947945926,631.4021942481565,852.0778403978669,804.692705132988,812.5648858574,873.6476611876755,693.8192968475685,686.8608583600334,717.5832937862097,731.5063414841557,610.7355888452423,1074.8075211771418,930.7643436046128,774.685116542859,558.9120346240783,687.3931267556178,603.5021609188467
158,TR012004,Karliova,TR012,Bingol,TUR,Turkey,721.0334631878396,664.9969419396442,638.6489934506624,665.3060495127802,616.2337951660156,472.492271091627,629.4692435886549,627.0582242219344,657.9766351451044,617.7486154307489,481.00692085597825,524.1490418807319,593.5976552548616,564.1782309490701,491.07923059878146,780.3441533627716,649.735857092816,590.7149843962296,486.74755129606825,509.2861294953719,587.1382353409479
159,TR012005,Kigi,TR012,Bingol,TUR,Turkey,764.4194896801098,732.2329522210199,702.9922815271326,672.213956678236,649.0218448123417,517.2985777983794,707.6998324007601,665.1931605983425,678.9010092245567,656.5764890103726,505.2793863657359,533.0271915745091,612.4685050345757,632.7172381426838,512.8205867458033,822.5010037808805,667.0314809438344,601.7615880192938,588.3938079009184,605.4574758168814,647.3113329088364
160,TR012006,Solhan,TR012,Bingol,TUR,Turkey,868.3925215198147,794.3258169850996,706.6408243486958,780.8120821060672,691.6669365667526,550.394767515121,750.4271904730028,713.4023959252143,738.3193137876449,753.4880425237841,577.5992539928806,615.4419270177041,653.9809383269279,656.295156171245,558.9519446588332,915.930418445218,762.7647483579575,678.3703957834553,520.4303106492565,571.527836461221,573.050802415417
161,TR012007,Yayladere,TR012,Bingol,TUR,Turkey,754.2530399445565,726.7181428478611,692.4320654099988,655.3824157714844,642.2941677954889,521.2655142507246,686.914290889617,638.5939144011465,658.739978421119,668.8064747471963,502.45654838315903,515.9616221766317,599.352325439453,613.7392263104839,496.1176925166961,825.5294346963205,644.8895770657447,576.5086448423325,558.8609070316438,581.6116771082724,608.7331794000442
162,TR012008,Yedisu,TR012,Bingol,TUR,Turkey,681.1684871000402,648.3136017743279,663.4091437844669,626.7367113898782,590.8433218563304,468.0350781609031,640.5808644014246,612.0384979248048,618.1399702184341,573.9258054845473,459.9647786757526,505.2821686688592,566.2567286771887,580.049560546875,468.8135851691751,745.1215075324562,598.8938679414637,546.8823574290556,543.4602957332836,531.4419905718636,590.7282862943763
163,TR013001,Adilcevaz,TR013,Bitlis,TUR,Turkey,677.4934765208851,540.2149731029164,520.9407130154696,565.1455636457963,489.1428607593883,356.2157485268333,546.5190460898659,570.823690587824,562.5906004472212,499.1474198428067,409.98309048739344,438.1376100019976,498.2756626822731,504.1283656033603,412.03776134144175,595.0338098352605,475.38354492187506,444.54285638982606,341.78572273254395,378.80004986849696,358.74911603060633
164,TR013002,Ahlat,TR013,Bitlis,TUR,Turkey,869.8448397122897,730.7441225492037,661.546444936899,734.6850966233472,624.9702162522535,444.2607407789964,711.3715639554537,718.9985860971304,701.4224170391375,654.8386188213642,512.0916212815505,564.4800774207483,638.1477290226862,641.5505197378305,522.0982731745794,774.7306821382963,641.3093057485727,590.3114797738881,411.9329664963942,494.39206730769234,463.0046447753906
165,TR013003,Bitlis,TR013,Bitlis,TUR,Turkey,1271.972490985577,1125.0747436523438,945.6671964205226,1096.6201012244592,920.6316903921274,650.8654479980469,1090.9227299616887,908.4559438852161,990.9958223783052,1124.2104233961838,878.0755662184496,836.831064077524,927.4161339393029,1015.169487116887,790.6169560359073,1209.002369103065,1082.8164090670073,957.967371544471,643.8653536283052,783.0703026404748,614.0966646634616
166,TR013004,Guroymak,TR013,Bitlis,TUR,Turkey,1108.9124675326877,978.1294008890789,823.840412987603,944.3368292914496,794.6787334018283,562.1737980312771,925.1108762953018,852.267826928033,866.7674217224121,907.757066514757,706.9021432664659,705.9478920830621,784.5650562710231,823.5293986002605,646.4611875745985,996.6645783318413,877.859036763509,778.5272466871476,521.8956112331814,645.2310413784452,514.5503815544977
167,TR013005,Hizan,TR013,Bitlis,TUR,Turkey,1027.256905727699,862.0671251640944,725.1608226338369,851.0699800585135,722.0611297107134,521.0319293913294,870.5053760966317,703.210454471776,768.6814052394179,861.1068574248768,655.5070035340356,663.1003275386622,707.4143954417746,783.1292314373079,627.8419942386815,925.2000777447809,816.6291819087794,764.8517851282339,508.0643032886943,593.0291878121798,484.2870528424373
168,TR013006,Mutki,TR013,Bitlis,TUR,Turkey,1103.1867189407349,998.6755456924438,828.9902925491333,952.6301670074463,823.7110533714294,577.4743828773499,946.4404020309448,825.9664463996887,873.197169303894,957.8764071464539,791.2663078308105,725.5463981628418,825.4578151702881,878.0837712287903,713.0100021362305,1084.0800609588623,956.6622271537781,852.0676884651184,575.9343338012695,705.8873314857483,566.8078465461731
169,TR013007,Tatvan,TR013,Bitlis,TUR,Turkey,933.0921806922327,777.7778170658992,682.8791474562424,770.771695650541,645.4905237051157,469.5728750962478,771.598527761606,704.2053665748008,716.722508943998,728.1051547710712,577.2558963482197,609.168582035945,664.9120941162108,715.1381715627817,549.3357948890099,824.6405334472656,711.3125892052284,655.9493238008939,458.595339848445,538.2592650193434,450.3997168907752
170,TR014001,Bolu,TR014,Bolu,TUR,Turkey,617.542236328125,654.3772024601064,735.1525229596077,613.5060515708111,658.0566341318982,640.5161860039893,797.6683713223072,910.8071821496842,635.4283213513961,727.8764661423703,644.5681723736702,817.2326686128658,756.6224962599736,849.0439531042222,747.9543898562167,904.5127160904257,820.4383908535572,657.3549934549535,897.2024315367352,774.8809710563497,690.0920436128655
171,TR014002,Dortdivan,TR014,Bolu,TUR,Turkey,634.5789720488758,657.9316599776106,706.6848501810213,599.4375327505717,641.9243938166919,621.18508390101,814.2327746879763,945.9938890410633,681.0919948670921,770.200302496189,636.181829685118,828.797119140625,756.5086952767721,814.1833764052973,716.7245483398438,930.2562910870809,820.978378668064,628.9294790872715,816.4989341177591,796.7688122260862,650.1738906488187
172,TR014003,Gerede,TR014,Bolu,TUR,Turkey,666.265632750496,689.255365280878,743.8774007161459,602.1518767826141,682.8917013501365,670.5703376891122,894.8581852988591,1019.0953156001984,731.492659311446,818.4230385432168,694.5375317770339,893.2398042224704,795.1924060639881,834.6283172123017,766.1044766865078,971.4710615854415,858.3949294317335,671.6136338975695,842.9728383866568,825.3606286427332,666.0331217447917
173,TR014004,Goynuk,TR014,Bolu,TUR,Turkey,623.8251174926758,602.4377822875975,727.0883728027344,645.87705078125,672.604524230957,553.7991622924804,715.9427246093751,814.9047088623047,540.5276000976562,671.3674194335938,542.349481201172,733.3978576660156,740.4168365478514,712.8197326660156,665.1082824707031,793.2602569580077,687.8596038818359,545.6481018066406,755.380746459961,630.1539367675781,589.26552734375
174,TR014005,Kibriscik,TR014,Bolu,TUR,Turkey,579.7538725200452,582.5319968775699,632.9786521510075,541.9689387271278,576.9208269621197,544.9465492650082,703.8988727770352,850.3197021484375,612.9417853104441,681.7002724095395,559.4373474121094,747.775625128495,682.0778904965049,741.7998416298315,644.3372899105674,847.6982967979029,734.8888959382709,569.7070007324219,761.3821668122944,716.5822272049754,584.2651543868216
175,TR014006,Mengen,TR014,Bolu,TUR,Turkey,735.6781202043807,795.0955854143415,883.0396859305246,721.3953247070312,787.7466430664061,807.8863634381975,1058.9087894984655,1116.563014439174,791.4264504568918,885.8324105398996,828.2051435198103,988.0528520856586,888.4806562151225,1022.1201280866351,925.584507533482,1076.2821350097656,992.4039175851005,795.5633762904577,1060.1586696079798,954.7754385811942,842.5570308140346
176,TR014007,Mudurnu,TR014,Bolu,TUR,Turkey,649.191066989651,646.1003037489853,739.4593664392248,694.3506620332791,687.9259778307629,615.1150631594967,765.0766189377028,860.8026455965909,585.5750890954748,704.6481315315544,589.5728997564935,789.4700658228489,778.2809139103084,774.3092817826705,696.8699792639001,840.7953118658686,756.5572287819601,604.5660796722808,843.650247945414,701.0295283329953,673.9656205610796
177,TR014008,Seben,TR014,Bolu,TUR,Turkey,563.9900328170422,561.4227138785429,624.8800503043242,546.2414607558139,558.3530827012173,541.8616560115371,686.176461153252,814.9823509038881,574.1102962050327,646.901194017987,552.6767365211664,727.9416078079579,690.3712385310685,737.0274118822675,641.1509243277617,805.839557026708,700.1803134652071,574.5921900549598,793.899592909702,676.6551229787428,607.9776668105015
178,TR014009,Yenicaga,TR014,Bolu,TUR,Turkey,697.1122669893152,750.4685130399815,818.2170320398668,675.6536021513098,727.2812894933364,733.4093753590303,957.5557681812959,1052.220038918888,736.5480759564568,844.5900753245634,749.6658935546875,899.626349954044,832.256498448989,932.5148764217602,831.2433615291819,1003.7892815085017,932.2575468175551,714.0723302504595,957.3411398494943,880.4767168830422,734.0506412281709
179,TR015001,Aglasun,TR015,Burdur,TUR,Turkey,763.0164483388264,530.5537846883137,561.9828866322835,630.0451246897378,553.5431582132975,367.51829973856604,728.1633447011311,705.6254520416259,549.4416624704998,682.4709631601969,541.4461320241293,645.2131360371907,577.9719250996907,486.98684310913075,488.4847946166993,693.4963111877441,578.2930596669515,487.11736679077154,484.30329068501794,487.46410242716473,507.7617702484131
180,TR015002,Altinyayla,TR015,Burdur,TUR,Turkey,1054.9505600702196,797.505897885277,759.2546739124116,772.4220922560919,797.5388968331474,512.3617197672527,1200.1457915533156,1004.9774594988143,804.0005707513716,1086.7961422148205,761.0981884910947,882.782520112537,833.8074762253535,516.2988746279763,652.8040429978145,823.1451830182757,908.3328399658202,525.2596341087703,638.6837187267486,688.3999444870722,474.3337039039248
181,TR015003,Bucak,TR015,Burdur,TUR,Turkey,921.1793277516085,684.2639810001149,689.9344432157628,731.6148473403034,660.8240248736214,404.3786420036764,915.1320890538833,874.8588601505055,646.4837610581342,861.3127628102022,618.0677892348345,747.4134693818934,647.6514483283548,539.6719116210937,570.8436135684742,756.065851907169,709.2820689481848,521.3683363970588,549.7841897403492,560.4053079044118,553.1757309857537
182,TR015004,Burdur,TR015,Burdur,TUR,Turkey,666.625604179468,483.0079770891854,525.6672130113237,555.4354056026158,494.5475525588132,359.72308075294063,704.4044504915731,635.9160238544592,505.9176052822157,627.7444128829443,484.3503349389922,568.4045993076282,540.8137793380225,433.72041783707874,433.83227813377806,592.3949379224456,494.4911176702949,429.13348457250703,428.83366068293543,442.26265416520374,448.31030136279844
183,TR015005,Cavdir,TR015,Burdur,TUR,Turkey,851.8202985127767,622.36476304796,662.9608429802789,635.158411661784,656.8430052863228,412.68952687581384,960.3868221706814,830.7906706068251,647.0023621453179,836.2826580471462,626.0980360243054,713.0830874972874,692.8180541992188,475.1272701687283,519.6898193359375,684.9651099310981,709.3003277248807,461.41377936469183,518.7086605495878,578.0322638617622,461.6285764906141
184,TR015006,Celtikci,TR015,Burdur,TUR,Turkey,727.5842361450194,534.7589943625709,567.3301592740145,596.0491076382723,534.3763150301846,358.3732750632546,713.3374262723056,689.6063520258123,521.2403942454945,671.4214609319513,502.7240531227805,606.8152750188653,558.8825586492364,456.21385955810547,470.55766573819244,623.7038858587092,547.6726032603871,433.10709658536047,435.03281888094807,466.0084734829989,496.408572803844
185,TR015007,Golhisar,TR015,Burdur,TUR,Turkey,961.0855572040264,725.2141238481571,717.5702393360627,694.4992840106671,718.7722676595051,467.07202383188104,1098.8103285569412,916.6904578575723,746.7233937581382,992.1703808124248,713.5713770939753,819.7451308812851,773.4620940379607,509.3561542217548,598.88916015625,772.5849186823918,816.4135636549729,492.2572162334736,585.9942822578626,644.3023290389623,476.35726733085437
186,TR015008,Karamanli,TR015,Burdur,TUR,Turkey,727.5028177897136,538.8112182617188,583.3618785716869,564.8770243326823,541.3091430664062,363.22381026656535,800.0786279748987,682.6440859194155,559.3289857087312,700.711309362341,549.1136073359736,638.7827001501013,597.3107729311341,464.7945081922743,469.5918567798756,596.5329861111111,563.8574716073495,447.07755872938367,424.7726988615813,497.00844093605326,459.19459025065106
187,TR015009,Kemer,TR015,Burdur,TUR,Turkey,744.7317248753138,545.7605318341936,594.8476268223354,570.5270189557756,546.377390725272,362.24625287737166,812.7457417079381,703.5867876325334,545.6975969587054,714.6923490251813,533.4624170575823,626.1342261178153,582.6618979317801,449.7521296909877,472.64584241594594,605.1393694196429,564.2771235874721,436.58842686244424,424.0861560276577,496.19731412615096,467.89217703683045
188,TR015010,Tefenni,TR015,Burdur,TUR,Turkey,771.6245895385741,551.8434829711914,623.5230125427246,586.8128150939941,581.3283988952637,380.34360656738284,847.5054679870606,732.9482177734375,591.871206665039,736.6859596252441,578.6481704711914,651.6497245788576,629.8678787231446,468.59821395874025,483.38034744262694,626.5307525634765,610.5873916625978,446.3178955078125,452.7591949462891,520.6338317871093,467.05033645629885
189,TR015011,Yesilova,TR015,Burdur,TUR,Turkey,715.7119861949574,522.3559306751599,564.6468404134114,556.3305654814749,521.730019309304,369.0051889130563,800.2088373357599,676.3125055486505,561.1925418738163,702.6773279363459,552.7803048798532,626.0274464000355,604.7950226754854,480.5030591560133,474.60865552497626,629.905145818537,559.7912740996389,461.5467335094105,462.47623975349194,500.4923900257458,467.3750934022846
190,TR016001,Buyukorhan,TR016,Bursa,TUR,Turkey,643.4878756205239,603.8805177476671,725.8549431694879,547.9020686679416,629.2304695977105,506.7148937649197,770.1311662462023,1056.6814007229277,630.3272255791558,731.3814782036677,658.4476398891873,804.840320163303,671.120564778646,640.3105485704211,684.1445846557617,793.6009843614365,613.8272493150498,502.16275872124567,765.1727316114637,490.9931225246854,542.6516931321886
