ID,adm2_src,adm2_name,adm1_src,adm1_name,adm0_src,adm0_name,2003_annual,2004_annual,2005_annual,2006_annual,2007_annual,2008_annual,2009_annual,2010_annual,2011_annual,2012_annual,2013_annual,2014_annual,2015_annual,2016_annual,2017_annual,2018_annual,2019_annual,2020_annual,2021_annual,2022_annual,2023_annual
318,TR025009,Koprukoy,TR025,Erzurum,TUR,Turkey,4.435495679177259,4.02022651897134,4.551749129555534,5.485015738204029,4.411102465402645,4.688240715782963,4.4047608160534635,7.131708188304434,3.9486718473646607,5.032943299425415,4.953449430433751,6.426060019162066,6.101733308866231,5.2302074643117145,5.7889349623148645,7.2673899273786455,6.336856721692182,6.236552916739977,6.705400903124514,5.976720160925734,7.924483404277426
319,TR025010,Narman,TR025,Erzurum,TUR,Turkey,3.334634094995156,2.989866821050821,3.469903795903383,4.29548160978145,3.34069909890159,3.7306171806065884,3.3963402315273847,6.258237313975187,3.0493108036020153,4.192240137325762,3.9991848410341984,5.4812318980738794,5.196122160959196,4.227695837074742,4.895481957192287,6.492589162025079,5.585693581658556,5.561601769730053,5.851481180213624,5.12061215607858,7.114016531715791
320,TR025011,Oltu,TR025,Erzurum,TUR,Turkey,4.652314384565701,4.428227664998629,4.915045724003395,5.641845850790802,4.758567741622687,5.221257834605879,4.892255208908984,7.816158730782838,4.502620714110257,5.83500236296695,5.400753806087181,6.969054864436381,6.771158674261483,5.761936408189221,6.469431556476664,8.271531680893236,7.2642758146680855,7.334251204373969,7.297461586674935,6.656668985210493,8.756996805311314
321,TR025012,Olur,TR025,Erzurum,TUR,Turkey,3.4004748922892998,3.19222903267649,3.713660681937773,4.2845246377478645,3.466461422959252,3.9222085264875446,3.6458068436119646,6.429933845733029,3.313231899214095,4.601626655390924,4.078165911154932,5.495207213393773,5.513084021494436,4.425707786858882,5.045276119190562,6.804464525336733,5.89465119878626,5.910304516169577,5.6526005331226346,5.2597174395101325,7.256205948490832
322,TR025013,Palandoken,TR025,Erzurum,TUR,Turkey,3.5651320433065234,3.3554185105568837,3.6496773887226848,4.562384164752682,3.5043197000862922,3.9901505374621853,3.5139284257890573,6.248101875214851,3.0856025181273448,4.435595170267101,4.1429542596312965,5.565031136812363,5.234282043700953,4.523857640508349,5.204283227783993,6.210069913554615,5.553280715444195,5.568607852654121,5.919194724562658,5.393215200523709,7.204409460795039
323,TR025014,Pasinler,TR025,Erzurum,TUR,Turkey,3.868744761677361,3.416718993039902,3.9639224926428,4.874117782782981,3.854676348248791,4.141627959154179,3.8747457432735435,6.608848750456659,3.408180785204452,4.595678731372075,4.408225384814192,5.974067805891422,5.640415095174574,4.761015124919648,5.371365786590126,6.760386745558275,5.93114196616535,5.922202105133876,6.327225124379878,5.569688368266924,7.585952573469693
324,TR025015,Pazaryolu,TR025,Erzurum,TUR,Turkey,2.964859368793458,2.9758358988799767,3.296457755331143,3.8079536521141772,3.2873373834955046,3.539721747871443,3.257670594307008,5.840415737291431,2.7953090376923626,4.169669976384298,3.6330663633496076,5.078301724146398,4.577081119969802,3.924352291793935,4.531028326558888,5.816286688835436,5.102834951875052,5.250317675184088,5.219479336398696,4.700230505832018,6.626616988045787
325,TR025016,Senkaya,TR025,Erzurum,TUR,Turkey,2.985186494629365,2.8324626173271086,3.220972756620108,4.010458250317691,2.9871576967265594,3.6382905466343165,3.130981199263793,5.939754383469251,2.8164904392899373,3.980870800969457,3.7109554989325164,5.054600627439917,4.758350066506336,3.8074615064705664,4.6390741849777,6.108036579011795,5.226801643492871,5.252314287607534,5.279720427863347,4.766953842105405,6.648449601308309
326,TR025017,Tekman,TR025,Erzurum,TUR,Turkey,3.793673763623648,3.530299949690393,3.948508013668223,4.755104996974519,3.698920220930134,4.147222671980926,3.6398235505709167,6.335271175305505,3.1930265956980115,4.4817800415975,4.265118176146701,5.565113198421536,5.356971676190437,4.560416068139723,5.16092197334811,6.281211901270438,5.526605503160996,5.525691228649311,6.00016445226538,5.4124611327059045,7.153939953307832
327,TR025018,Tortum,TR025,Erzurum,TUR,Turkey,3.0753874887042483,2.9263010393410203,3.3521280832519786,3.9984964354212607,3.2382549579221602,3.652294387658085,3.2679699402384625,5.98051434800976,2.8756309634568233,4.173188815939891,3.8364797709247593,5.23744197008445,4.841374260328508,4.092951066732392,4.760519433109256,6.057796980446981,5.393520391388034,5.32739354168059,5.395308397464556,4.890023221702745,6.841294334425719
328,TR025019,Uzundere,TR025,Erzurum,TUR,Turkey,4.75256669112933,4.602296397558603,5.133405251636914,5.7093022811652245,5.008652519769227,5.361979229539089,5.1355887147213535,7.947451930989202,4.660742930531174,6.075369807089092,5.578174075233029,7.099983818706586,6.7994599523030095,5.979503609711384,6.5645110550866415,8.279653973156593,7.406631296322452,7.243448232901325,7.1548645652004055,6.630622275837662,8.766759026986133
329,TR025020,Yakutiye,TR025,Erzurum,TUR,Turkey,2.9068437249945656,2.7309031918393707,3.076179342116794,3.8627018433593947,2.9404813536945653,3.410985259489554,2.945579802139872,5.660188709001829,2.546747147500433,3.858891543198355,3.581991124999192,4.989112941765306,4.599804858131469,3.894171322540816,4.578523204353723,5.633257402913835,5.022597108452893,5.03588642848048,5.306420494447423,4.771669410562127,6.626603497053135
